Run,Players,Player,Satellites,Stations,ISL,Cost,Count,Min,Max,Avg,StdDev,StdErr,Total Cost,Total Value Avg,Total Value StdErr
1.MediumSat@MEO6|VIS|SAR|pSGL|pISL 1.MediumSat@MEO5|SAR|pSGL|pISL 1.SmallSat@MEO4|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,3900,1,8950,8950,8950,0,0,3900,8950,94.6044396421225
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|DAT|pSGL|pISL 1.SmallSat@MEO4|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,3950,1,7750,7750,7750,0,0,3950,7750,88.03408430829505
1.MediumSat@MEO6|VIS|SAR|pSGL|pISL 1.MediumSat@MEO5|VIS|pSGL|pISL 1.SmallSat@MEO4|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,3950,1,11600,11600,11600,0,0,3950,11600,107.70329614269008
1.MediumSat@MEO6|VIS|SAR|pSGL|pISL 1.MediumSat@MEO5|SAR|DAT|pSGL|pISL 1.SmallSat@MEO4|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,3950,1,8950,8950,8950,0,0,3950,8950,94.6044396421225
1.SmallSat@MEO6|VIS|pSGL 1.SmallSat@MEO5|VIS|pSGL 1.SmallSat@MEO4|SAR|pSGL 1.SmallSat@MEO3|SAR|pSGL 1.SmallSat@MEO2|SAR|pSGL 1.SmallSat@MEO1|SAR|pSGL 1.GroundSta@SUR1|pSGL,1,0,6,1,false,3950,1,8600,8600,8600,0,0,3950,8600,92.73618495495704
1.SmallSat@MEO6|VIS|pSGL 1.SmallSat@MEO5|VIS|pSGL 1.SmallSat@MEO4|VIS|pSGL 1.SmallSat@MEO3|SAR|pSGL 1.SmallSat@MEO2|SAR|pSGL 1.SmallSat@MEO1|SAR|pSGL 1.GroundSta@SUR1|pSGL,1,0,6,1,false,4000,1,8700,8700,8700,0,0,4000,8700,93.27379053088815
1.MediumSat@MEO6|VIS|SAR|pSGL|pISL 1.MediumSat@MEO5|VIS|DAT|pSGL|pISL 1.SmallSat@MEO4|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4000,1,11600,11600,11600,0,0,4000,11600,107.70329614269008
1.SmallSat@MEO6|VIS|pSGL 1.SmallSat@MEO5|VIS|pSGL 1.SmallSat@MEO4|VIS|pSGL 1.SmallSat@MEO3|VIS|pSGL 1.SmallSat@MEO2|SAR|pSGL 1.SmallSat@MEO1|SAR|pSGL 1.GroundSta@SUR1|pSGL,1,0,6,1,false,4050,1,8900,8900,8900,0,0,4050,8900,94.33981132056604
1.SmallSat@MEO6|VIS|pSGL 1.SmallSat@MEO5|VIS|pSGL 1.SmallSat@MEO4|VIS|pSGL 1.SmallSat@MEO3|VIS|pSGL 1.SmallSat@MEO2|VIS|pSGL 1.SmallSat@MEO1|SAR|pSGL 1.GroundSta@SUR1|pSGL,1,0,6,1,false,4100,1,9100,9100,9100,0,0,4100,9100,95.39392014169457
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|SAR|pSGL|pISL 1.SmallSat@MEO4|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4100,1,8950,8950,8950,0,0,4100,8950,94.6044396421225
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|SAR|DAT|pSGL|pISL 1.SmallSat@MEO4|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4150,1,8950,8950,8950,0,0,4150,8950,94.6044396421225
1.MediumSat@MEO6|VIS|SAR|pSGL|pISL 1.MediumSat@MEO5|VIS|SAR|pSGL|pISL 1.SmallSat@MEO4|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4150,1,10350,10350,10350,0,0,4150,10350,101.73494974687902
1.SmallSat@MEO6|VIS|pSGL 1.SmallSat@MEO5|VIS|pSGL 1.SmallSat@MEO4|VIS|pSGL 1.SmallSat@MEO3|VIS|pSGL 1.SmallSat@MEO2|VIS|pSGL 1.SmallSat@MEO1|VIS|pSGL 1.GroundSta@SUR1|pSGL,1,0,6,1,false,4150,1,9850,9850,9850,0,0,4150,9850,99.24716620639605
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|DAT|pSGL|pISL 1.MediumSat@MEO4|DAT|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4150,1,7750,7750,7750,0,0,4150,7750,88.03408430829505
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|pSGL|pISL 1.SmallSat@MEO4|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4150,1,11600,11600,11600,0,0,4150,11600,107.70329614269008
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|DAT|pSGL|pISL 1.SmallSat@MEO4|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4200,1,11600,11600,11600,0,0,4200,11600,107.70329614269008
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|SAR|pSGL|pISL 1.MediumSat@MEO4|DAT|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4300,1,8950,8950,8950,0,0,4300,8950,94.6044396421225
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|SAR|pSGL|pISL 1.SmallSat@MEO4|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4350,1,10350,10350,10350,0,0,4350,10350,101.73494974687902
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|pSGL|pISL 1.MediumSat@MEO4|DAT|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4350,1,11600,11600,11600,0,0,4350,11600,107.70329614269008
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|SAR|DAT|pSGL|pISL 1.MediumSat@MEO4|DAT|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4350,1,8950,8950,8950,0,0,4350,8950,94.6044396421225
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|DAT|pSGL|pISL 1.MediumSat@MEO4|DAT|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4400,1,11600,11600,11600,0,0,4400,11600,107.70329614269008
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|SAR|pSGL|pISL 1.MediumSat@MEO4|SAR|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4450,1,10500,10500,10500,0,0,4450,10500,102.46950765959599
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|SAR|DAT|pSGL|pISL 1.MediumSat@MEO4|SAR|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4500,1,10500,10500,10500,0,0,4500,10500,102.46950765959599
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|pSGL|pISL 1.MediumSat@MEO4|SAR|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4500,1,10950,10950,10950,0,0,4500,10950,104.64224768228175
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|SAR|pSGL|pISL 1.MediumSat@MEO4|DAT|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4550,1,10350,10350,10350,0,0,4550,10350,101.73494974687902
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|SAR|DAT|pSGL|pISL 1.MediumSat@MEO4|SAR|DAT|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4550,1,10500,10500,10500,0,0,4550,10500,102.46950765959599
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|SAR|DAT|pSGL|pISL 1.MediumSat@MEO4|VIS|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4550,1,10450,10450,10450,0,0,4550,10450,102.22524150130437
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|pSGL|pISL 1.MediumSat@MEO4|VIS|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4550,1,11150,11150,11150,0,0,4550,11150,105.59356040971439
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|DAT|pSGL|pISL 1.MediumSat@MEO4|SAR|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4550,1,10950,10950,10950,0,0,4550,10950,104.64224768228175
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|DAT|pSGL|pISL 1.MediumSat@MEO4|VIS|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4600,1,11150,11150,11150,0,0,4600,11150,105.59356040971439
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|DAT|pSGL|pISL 1.MediumSat@MEO4|SAR|DAT|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4600,1,10950,10950,10950,0,0,4600,10950,104.64224768228175
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|DAT|pSGL|pISL 1.MediumSat@MEO4|VIS|DAT|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4650,1,11150,11150,11150,0,0,4650,11150,105.59356040971439
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|SAR|pSGL|pISL 1.MediumSat@MEO4|SAR|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4700,1,10250,10250,10250,0,0,4700,10250,101.24228365658294
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|SAR|pSGL|pISL 1.MediumSat@MEO4|SAR|DAT|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4750,1,10250,10250,10250,0,0,4750,10250,101.24228365658294
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|SAR|pSGL|pISL 1.MediumSat@MEO4|VIS|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4750,1,10650,10650,10650,0,0,4750,10650,103.19883720275146
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|SAR|pSGL|pISL 1.MediumSat@MEO4|VIS|DAT|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4800,1,10650,10650,10650,0,0,4800,10650,103.19883720275146
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|pISL 1.MediumSat@MEO5|VIS|SAR|pSGL|pISL 1.MediumSat@MEO4|VIS|SAR|pSGL|pISL 1.SmallSat@MEO3|pSGL|pISL 1.SmallSat@MEO2|pSGL|pISL 1.SmallSat@MEO1|pSGL|pISL 1.GroundSta@SUR1|pSGL,1,0,6,1,true,4950,1,9750,9750,9750,0,0,4950,9750,98.74208829065749
1.SmallSat@MEO6|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO5|pSGL|oISL 2.GroundSta@SUR6|pSGL,2,0,2,2,true,1000,1,0,0,0,0,0,2000,0,0
1.SmallSat@MEO6|SAR|pSGL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO5|SAR|pSGL 2.GroundSta@SUR6|pSGL,2,0,2,2,false,1100,1,1300,1300,1300,0,0,2200,2200,46.9041575982343
1.SmallSat@MEO6|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO5|oSGL|oISL 2.GroundSta@SUR6|oSGL,2,0,2,2,true,1100,1,0,0,0,0,0,2200,0,0
1.SmallSat@MEO6|VIS|pSGL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO5|VIS|pSGL 2.GroundSta@SUR6|pSGL,2,0,2,2,false,1150,1,1200,1200,1200,0,0,2300,3000,54.772255750516614
1.SmallSat@MEO6|SAR|oSGL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO5|SAR|oSGL 2.GroundSta@SUR6|oSGL,2,0,2,2,false,1200,1,2250,2250,2250,0,0,2400,4650,68.19090848492928
1.MediumSat@MEO6|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO5|DAT|pSGL|oISL 2.GroundSta@SUR6|pSGL,2,0,2,2,true,1200,1,0,0,0,0,0,2400,0,0
1.SmallSat@MEO6|VIS|oSGL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO5|VIS|oSGL 2.GroundSta@SUR6|oSGL,2,0,2,2,false,1250,1,1900,1900,1900,0,0,2500,4300,65.57438524302
1.MediumSat@MEO6|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO5|DAT|oSGL|oISL 2.GroundSta@SUR6|oSGL,2,0,2,2,true,1300,1,0,0,0,0,0,2600,0,0
1.MediumSat@MEO6|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO5|SAR|pSGL|oISL 2.GroundSta@SUR6|pSGL,2,0,2,2,true,1350,1,1300,1300,1300,0,0,2700,2200,46.9041575982343
1.MediumSat@MEO6|SAR|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO5|SAR|DAT|pSGL|oISL 2.GroundSta@SUR6|pSGL,2,0,2,2,true,1400,1,1300,1300,1300,0,0,2800,2200,46.9041575982343
1.MediumSat@MEO6|VIS|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO5|VIS|pSGL|oISL 2.GroundSta@SUR6|pSGL,2,0,2,2,true,1400,1,1200,1200,1200,0,0,2800,3000,54.772255750516614
1.MediumSat@MEO6|VIS|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO5|VIS|DAT|pSGL|oISL 2.GroundSta@SUR6|pSGL,2,0,2,2,true,1450,1,1200,1200,1200,0,0,2900,3000,54.772255750516614
1.MediumSat@MEO6|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO5|SAR|oSGL|oISL 2.GroundSta@SUR6|oSGL,2,0,2,2,true,1450,1,2750,2750,2750,0,0,2900,5150,71.76350047203663
1.MediumSat@MEO6|VIS|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO5|VIS|oSGL|oISL 2.GroundSta@SUR6|oSGL,2,0,2,2,true,1500,1,3050,3050,3050,0,0,3000,5450,73.824115301167
1.MediumSat@MEO6|SAR|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO5|SAR|DAT|oSGL|oISL 2.GroundSta@SUR6|oSGL,2,0,2,2,true,1500,1,2750,2750,2750,0,0,3000,5150,71.76350047203663
1.MediumSat@MEO6|VIS|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO5|VIS|DAT|oSGL|oISL 2.GroundSta@SUR6|oSGL,2,0,2,2,true,1550,1,3050,3050,3050,0,0,3100,5450,73.824115301167
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO5|VIS|SAR|pSGL|oISL 2.GroundSta@SUR6|pSGL,2,0,2,2,true,1600,1,1450,1450,1450,0,0,3200,3150,56.124860801609124
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO5|VIS|SAR|oSGL|oISL 2.GroundSta@SUR6|oSGL,2,0,2,2,true,1700,1,3550,3550,3550,0,0,3400,6200,78.74007874011811
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO5|VIS|SAR|DAT|pSGL|oISL 2.GroundSta@SUR6|pSGL,2,0,2,2,true,1800,1,1450,1450,1450,0,0,3600,3150,56.124860801609124
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO5|VIS|SAR|DAT|oSGL|oISL 2.GroundSta@SUR6|oSGL,2,0,2,2,true,1900,1,3550,3550,3550,0,0,3800,6200,78.74007874011811
1.SmallSat@MEO6|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO4|pSGL|oISL 2.SmallSat@MEO3|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,1450,1,0,0,0,0,0,2900,0,0
1.SmallSat@MEO6|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO4|oSGL|oISL 2.SmallSat@MEO3|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,1600,1,0,0,0,0,0,3200,0,0
1.SmallSat@MEO6|SAR|pSGL 1.SmallSat@MEO5|SAR|pSGL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO4|SAR|pSGL 2.SmallSat@MEO3|SAR|pSGL 2.GroundSta@SUR5|pSGL,2,0,4,2,false,1650,1,2800,2800,2800,0,0,3300,5250,72.4568837309472
1.MediumSat@MEO6|DAT|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|DAT|pSGL|oISL 2.SmallSat@MEO3|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,1650,1,0,0,0,0,0,3300,0,0
1.SmallSat@MEO6|VIS|pSGL 1.SmallSat@MEO5|SAR|pSGL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO4|VIS|pSGL 2.SmallSat@MEO3|SAR|pSGL 2.GroundSta@SUR5|pSGL,2,0,4,2,false,1700,1,2700,2700,2700,0,0,3400,6100,78.10249675906654
1.SmallSat@MEO6|VIS|pSGL 1.SmallSat@MEO5|VIS|pSGL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO4|VIS|pSGL 2.SmallSat@MEO3|VIS|pSGL 2.GroundSta@SUR5|pSGL,2,0,4,2,false,1750,1,2800,2800,2800,0,0,3500,6550,80.93207028119323
1.SmallSat@MEO6|SAR|oSGL 1.SmallSat@MEO5|SAR|oSGL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO4|SAR|oSGL 2.SmallSat@MEO3|SAR|oSGL 2.GroundSta@SUR5|oSGL,2,0,4,2,false,1800,1,5600,5600,5600,0,0,3600,11550,107.47092630102338
1.MediumSat@MEO6|SAR|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|SAR|pSGL|oISL 2.SmallSat@MEO3|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,1800,1,1800,1800,1800,0,0,3600,4600,67.82329983125268
1.MediumSat@MEO6|DAT|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|DAT|oSGL|oISL 2.SmallSat@MEO3|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,1800,1,0,0,0,0,0,3600,0,0
1.MediumSat@MEO6|SAR|DAT|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|SAR|DAT|pSGL|oISL 2.SmallSat@MEO3|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,1850,1,1800,1800,1800,0,0,3700,4600,67.82329983125268
1.MediumSat@MEO6|VIS|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|pSGL|oISL 2.SmallSat@MEO3|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,1850,1,2900,2900,2900,0,0,3700,4750,68.92024376045111
1.SmallSat@MEO6|VIS|oSGL 1.SmallSat@MEO5|SAR|oSGL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO4|VIS|oSGL 2.SmallSat@MEO3|SAR|oSGL 2.GroundSta@SUR5|oSGL,2,0,4,2,false,1850,1,5650,5650,5650,0,0,3700,12050,109.77249200050075
1.MediumSat@MEO6|DAT|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|DAT|pSGL|oISL 2.MediumSat@MEO3|DAT|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,1850,1,0,0,0,0,0,3700,0,0
1.MediumSat@MEO6|VIS|DAT|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|DAT|pSGL|oISL 2.SmallSat@MEO3|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,1900,1,2900,2900,2900,0,0,3800,4750,68.92024376045111
1.SmallSat@MEO6|VIS|oSGL 1.SmallSat@MEO5|VIS|oSGL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO4|VIS|oSGL 2.SmallSat@MEO3|VIS|oSGL 2.GroundSta@SUR5|oSGL,2,0,4,2,false,1900,1,5150,5150,5150,0,0,3800,10550,102.71319292087068
1.MediumSat@MEO6|SAR|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|SAR|oSGL|oISL 2.SmallSat@MEO3|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,1950,1,3800,3800,3800,0,0,3900,8800,93.8083151964686
1.MediumSat@MEO6|DAT|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|DAT|oSGL|oISL 2.MediumSat@MEO3|DAT|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2000,1,0,0,0,0,0,4000,0,0
1.MediumSat@MEO6|SAR|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|SAR|pSGL|oISL 2.MediumSat@MEO3|DAT|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2000,1,1800,1800,1800,0,0,4000,4600,67.82329983125268
1.MediumSat@MEO6|SAR|DAT|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|SAR|DAT|oSGL|oISL 2.SmallSat@MEO3|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2000,1,3800,3800,3800,0,0,4000,8800,93.8083151964686
1.MediumSat@MEO6|VIS|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|oSGL|oISL 2.SmallSat@MEO3|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2000,1,4700,4700,4700,0,0,4000,7750,88.03408430829505
